Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-02-14,1491807,47899,1388321,55587,2515.313021632467,3.210804078543672
Morocco,2021-02-14,478474,8477,458852,11145,1296.2910785402726,1.7716741139539454
Tunisia,2021-02-14,223244,7544,182421,33279,1888.8569252897878,3.379262152622243
Egypt,2021-02-14,173813,9994,134960,28859,169.84873062716204,5.749857605587614
Ethiopia,2021-02-14,147092,2194,128742,16156,127.9461396611113,1.4915834987626793
Nigeria,2021-02-14,146184,1752,120838,23594,70.91491219559522,1.198489574782466
Libya,2021-02-14,127354,2018,110143,15193,1853.500218308834,1.5845595741005387
Algeria,2021-02-14,110711,2939,75999,31773,252.4708672550227,2.6546594286023972
Kenya,2021-02-14,102867,1795,85008,16064,191.3057224154284,1.7449716624379052
Ghana,2021-02-14,75836,533,67087,8216,244.05754191742028,0.7028324278706682
Zambia,2021-02-14,69437,951,62870,5616,377.70343777197564,1.3695868197070726
Mozambique,2021-02-14,50265,535,31699,18031,160.82226843705007,1.0643588978414404
Uganda,2021-02-14,40019,328,14520,25171,87.49043527688507,0.8196106849246608
Namibia,2021-02-14,35952,388,34141,1423,1414.8760330578514,1.079216733422341
Zimbabwe,2021-02-14,35172,1400,30601,3171,236.6413240933863,3.9804389855566926
Cameroon,2021-02-14,32098,479,29609,2010,120.91463874029986,1.4923048164994703
Cote d'Ivoire,2021-02-14,31140,174,29338,1628,118.05292289028738,0.5587668593448941
Senegal,2021-02-14,31007,748,25383,4876,185.18275203057811,2.4123584996936174
Sudan,2021-02-14,29933,1849,22208,5876,68.26381445414947,6.177128921257475
Malawi,2021-02-14,29035,952,13607,14476,151.77731312075275,3.27880144653005
Botswana,2021-02-14,24926,202,21214,3510,1059.778911564626,0.8103987803899543
Congo (Kinshasa),2021-02-14,24295,693,15298,8304,27.126762765042823,2.852438773410167
Angola,2021-02-14,20366,492,18795,1079,61.96677417391834,2.415791024256113
Madagascar,2021-02-14,19598,292,18915,391,70.77389765627822,1.4899479538728442
Rwanda,2021-02-14,17343,239,14792,2312,133.90210006176653,1.3780776105633397
Mauritania,2021-02-14,16974,430,16240,304,365.03225806451616,2.5332862024272416
Eswatini,2021-02-14,16535,630,12252,3653,1425.4310344827586,3.8100997883277894
Guinea,2021-02-14,14967,85,14502,380,113.96482144216857,0.5679160820471705
Cabo Verde,2021-02-14,14741,139,14198,404,2651.2589928057555,0.942948239603826
Gabon,2021-02-14,12577,73,11534,970,565.0044923629829,0.5804245845591158
Burkina Faso,2021-02-14,11588,138,10870,580,55.43701860976893,1.1908871246116672
Lesotho,2021-02-14,9965,230,2940,6795,465.21942110177406,2.308078273958856
Congo (Brazzaville),2021-02-14,8419,123,7019,1277,152.5733961580283,1.4609811141465732
Mali,2021-02-14,8229,342,6196,1691,40.63503036887067,4.156033539919796
Djibouti,2021-02-14,5971,63,5858,50,604.3522267206478,1.0550996483001172
Togo,2021-02-14,5874,81,5004,789,70.95059789829689,1.3789581205311543
Equatorial Guinea,2021-02-14,5694,87,5426,181,405.84461867426944,1.5279241306638567
South Sudan,2021-02-14,5413,74,3769,1570,48.35626228336609,1.3670792536486236
Somalia,2021-02-14,5183,152,3739,1292,32.61184169131064,2.93266448003087
Central African Republic,2021-02-14,4996,63,4885,48,103.4368530020704,1.2610088070456364
Niger,2021-02-14,4695,169,4152,374,19.39521625975957,3.599574014909478
Benin,2021-02-14,4560,56,3772,732,37.61445186834942,1.2280701754385965
Gambia,2021-02-14,4414,138,3901,375,182.6230864708316,3.1264159492523786
Sierra Leone,2021-02-14,3821,79,2559,1183,47.90021311269901,2.06752159120649
Chad,2021-02-14,3645,129,3175,341,22.19042980640448,3.539094650205761
Comoros,2021-02-14,3334,129,2777,428,383.21839080459773,3.8692261547690463
Guinea-Bissau,2021-02-14,2924,46,2464,414,148.57723577235774,1.573187414500684
Eritrea,2021-02-14,2429,7,1828,594,68.49971799210378,0.2881844380403458
Liberia,2021-02-14,1956,84,1770,102,38.67141162514828,4.294478527607362
Seychelles,2021-02-14,1892,8,1354,530,1930.6122448979593,0.42283298097251587
Burundi,2021-02-14,1824,3,773,1048,15.339332268101927,0.1644736842105263
Sao Tome and Principe,2021-02-14,1482,19,1106,357,676.7123287671234,1.282051282051282
Mauritius,2021-02-14,595,10,546,39,46.776729559748425,1.680672268907563
Tanzania,2021-02-14,509,21,183,305,0.8521110255465899,4.12573673870334
