Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-03-15,1530033,51421,1455325,23287,2579.7652970038275,3.3607771858515467
Morocco,2021-03-15,489096,8733,476126,4237,1325.0684077917151,1.7855390352814173
Tunisia,2021-03-15,242124,8404,209166,24554,2048.5997123276084,3.4709487700517094
Egypt,2021-03-15,191555,11340,147767,32448,187.18607696366797,5.919970765576466
Ethiopia,2021-03-15,176618,2555,143828,30235,153.62896210987788,1.4466249193173968
Nigeria,2021-03-15,160895,2016,145752,13127,78.05132434267973,1.252991081139874
Libya,2021-03-15,146080,2402,132697,10981,2126.036966962596,1.644304490690033
Algeria,2021-03-15,115410,3040,79994,32376,263.1867004173223,2.634087167489819
Kenya,2021-03-15,113967,1918,88596,23453,211.94881999590856,1.6829433081506049
Ghana,2021-03-15,87985,691,83621,3673,283.15579441959255,0.7853611411035972
Zambia,2021-03-15,84950,1164,82375,1411,462.08659704090513,1.3702177751618598
Mozambique,2021-03-15,64516,725,50380,13411,206.41817309230524,1.123752247504495
Namibia,2021-03-15,41424,465,38514,2445,1630.2243211334119,1.1225376593279257
Cameroon,2021-03-15,40622,601,35261,4760,153.02493784374295,1.4794938703165772
Uganda,2021-03-15,40591,334,15099,25158,88.74095450471131,0.8228425020324703
Cote d'Ivoire,2021-03-15,37908,213,34616,3079,143.71066798089316,0.5618866729977842
Senegal,2021-03-15,36996,978,32765,3253,220.9507883420927,2.6435290301654235
Zimbabwe,2021-03-15,36504,1504,34051,949,245.60317567112966,4.120096427788735
Botswana,2021-03-15,34999,447,29916,4636,1488.0527210884354,1.277179347981371
Malawi,2021-03-15,32864,1084,26607,5173,171.79299529534762,3.298442064264849
Sudan,2021-03-15,30873,1959,23583,5331,70.40753494948574,6.345350306092702
Congo (Kinshasa),2021-03-15,27077,717,23002,3358,30.23302553566843,2.648003840898179
Madagascar,2021-03-15,21587,334,20494,759,77.95673684590662,1.5472274980312224
Angola,2021-03-15,21407,521,19948,938,65.13418122071441,2.43378334189751
Rwanda,2021-03-15,20302,282,18635,1385,156.7479925880173,1.3890257117525366
Guinea,2021-03-15,17851,103,15597,2151,135.9247696642047,0.576998487479693
Mauritania,2021-03-15,17457,444,16789,224,375.4193548387097,2.5433923354528267
Eswatini,2021-03-15,17239,663,15791,785,1486.1206896551726,3.845930738441905
Gabon,2021-03-15,16945,101,14780,2064,761.2309074573226,0.596046031277663
Cabo Verde,2021-03-15,16120,156,15511,453,2899.2805755395684,0.967741935483871
Burkina Faso,2021-03-15,12378,144,11974,260,59.2163804238626,1.16335433834222
Lesotho,2021-03-15,10530,309,3922,6299,491.59663865546224,2.9344729344729346
South Sudan,2021-03-15,9554,104,7906,1544,85.3492942647847,1.088549298723048
Congo (Brazzaville),2021-03-15,9329,131,7514,1684,169.06487857919535,1.4042233894308072
Somalia,2021-03-15,9328,379,4259,4690,58.69250613477631,4.063036020583191
Mali,2021-03-15,8933,363,6511,2059,44.11140190607871,4.063584462106795
Togo,2021-03-15,8222,96,6813,1313,99.31151105205943,1.1675991243006567
Equatorial Guinea,2021-03-15,6562,98,5938,526,467.712045616536,1.4934471197805548
Benin,2021-03-15,6501,81,5552,868,53.625340262311305,1.2459621596677435
Djibouti,2021-03-15,6294,63,5987,244,637.0445344129554,1.0009532888465205
Central African Republic,2021-03-15,5023,63,4920,40,103.99585921325053,1.254230539518216
Gambia,2021-03-15,5019,153,4525,341,207.65411667356227,3.048416019127316
Niger,2021-03-15,4865,182,4507,176,20.09749246085843,3.741007194244604
Chad,2021-03-15,4328,155,3803,370,26.34847193473761,3.581330868761553
Sierra Leone,2021-03-15,3938,79,2780,1079,49.36692992353015,2.006094464195023
Comoros,2021-03-15,3646,146,3448,52,419.0804597701149,4.004388370817334
Guinea-Bissau,2021-03-15,3447,52,2755,640,175.15243902439025,1.508558166521613
Seychelles,2021-03-15,3342,16,2903,423,3410.204081632653,0.47875523638539796
Eritrea,2021-03-15,3055,7,2701,347,86.15341229554427,0.22913256955810146
Burundi,2021-03-15,2461,3,773,1685,20.6963249516441,0.12190166598943519
Sao Tome and Principe,2021-03-15,2084,32,1854,198,951.5981735159818,1.5355086372360844
Liberia,2021-03-15,2030,85,1899,46,40.13444049031238,4.1871921182266005
Mauritius,2021-03-15,747,10,592,145,58.72641509433962,1.3386880856760375
Tanzania,2021-03-15,509,21,183,305,0.8521110255465899,4.12573673870334
