Country/Region,Date,Confirmed,Deaths,Recovered,Active,Incidence Rate,Case - Fatality Ratio
South Africa,2021-01-16,1325659,36851,1083978,204830,2235.1734138157785,2.779824977614907
Morocco,2021-01-16,458865,7911,433937,17017,1243.165993877164,1.7240364813180347
Tunisia,2021-01-16,177231,5616,127854,43761,1499.5431085540233,3.1687458740288097
Egypt,2021-01-16,155507,8527,122291,24689,151.96024781597515,5.4833544470666915
Ethiopia,2021-01-16,130772,2029,116045,12698,113.75039142688146,1.551555378827272
Nigeria,2021-01-16,108943,1420,85367,22156,52.8490346366547,1.3034339058039526
Libya,2021-01-16,108017,1651,85068,21298,1572.0710231407365,1.5284631122878807
Algeria,2021-01-16,103611,2831,70373,30407,236.27967435178218,2.7323353697966435
Kenya,2021-01-16,99082,1728,83324,14030,184.26661211433674,1.7440100119093276
Ghana,2021-01-16,56981,341,55236,1404,183.37785215460366,0.5984450957336656
Uganda,2021-01-16,38085,304,13083,24698,83.26228110447957,0.7982145201522909
Zambia,2021-01-16,36074,537,25106,10431,196.22497824194951,1.48860675278594
Namibia,2021-01-16,30198,280,26468,3450,1188.4297520661157,0.927213722763097
Sudan,2021-01-16,28179,1576,15240,11363,64.26372323200073,5.592817346250754
Cameroon,2021-01-16,28010,455,26861,694,105.51495517215399,1.6244198500535525
Zimbabwe,2021-01-16,26881,683,15872,10326,180.85850770369373,2.5408280941929244
Mozambique,2021-01-16,25862,234,18515,7113,82.74516077427612,0.9048024128064343
Cote d'Ivoire,2021-01-16,24856,141,23104,1611,94.23004018500265,0.5672674605728999
Senegal,2021-01-16,22738,509,19052,3177,135.7978977544195,2.2385434075116546
Congo (Kinshasa),2021-01-16,20693,630,14804,5259,23.10492290170945,3.044507804571594
Angola,2021-01-16,18765,431,16225,2109,57.095478610113794,2.2968292033040236
Madagascar,2021-01-16,18001,267,17447,287,65.00668087104114,1.483250930503861
Botswana,2021-01-16,17365,71,13519,3775,738.3078231292517,0.40886841347538155
Mauritania,2021-01-16,15999,401,14431,1167,344.06451612903226,2.5064066504156512
Guinea,2021-01-16,14098,81,13320,697,107.34790223102108,0.5745495815009222
Cabo Verde,2021-01-16,12901,119,12134,648,2320.3237410071943,0.9224091155724362
Eswatini,2021-01-16,12736,360,8076,4300,1097.9310344827586,2.8266331658291457
Malawi,2021-01-16,11785,300,5992,5493,61.6048092002091,2.545608824777259
Rwanda,2021-01-16,10850,140,7193,3517,83.77084620135886,1.2903225806451613
Gabon,2021-01-16,9899,66,9658,175,444.6990116801437,0.6667340135367209
Burkina Faso,2021-01-16,9000,101,7102,1797,43.05602066688992,1.1222222222222222
Mali,2021-01-16,7823,308,5531,1984,38.630191101673994,3.9371085261408667
Congo (Brazzaville),2021-01-16,7709,114,5846,1749,139.7064153678869,1.4787910234790504
Lesotho,2021-01-16,6371,93,1635,4643,297.43230625583567,1.4597394443572438
Djibouti,2021-01-16,5903,61,5819,23,597.4696356275304,1.033372861256988
Equatorial Guinea,2021-01-16,5356,86,5189,81,381.75338560228084,1.6056758775205378
Central African Republic,2021-01-16,4973,63,4885,25,102.96066252587993,1.266840941081842
Somalia,2021-01-16,4744,130,3666,948,29.849619329264453,2.740303541315346
Togo,2021-01-16,4272,73,3763,436,51.60043483512502,1.708801498127341
Niger,2021-01-16,4132,138,2951,1043,17.069442723179247,3.339787028073572
Gambia,2021-01-16,3897,127,3689,81,161.23293338849814,3.2589171157300485
South Sudan,2021-01-16,3670,63,3181,426,32.78542076112203,1.7166212534059946
Benin,2021-01-16,3413,46,3245,122,28.153097418130823,1.3477878699091708
Sierra Leone,2021-01-16,2970,77,2025,868,37.23204212109816,2.5925925925925926
Chad,2021-01-16,2855,111,2107,637,17.3809813709972,3.887915936952715
Guinea-Bissau,2021-01-16,2478,45,2400,33,125.91463414634146,1.8159806295399514
Liberia,2021-01-16,1887,84,1701,102,37.30723606168446,4.451510333863275
Eritrea,2021-01-16,1877,6,1073,798,52.932882120699375,0.31965903036760784
Comoros,2021-01-16,1577,41,1069,467,181.26436781609198,2.599873176918199
Burundi,2021-01-16,1185,2,773,410,9.965520141283324,0.16877637130801687
Sao Tome and Principe,2021-01-16,1130,17,993,120,515.9817351598173,1.5044247787610618
Seychelles,2021-01-16,696,2,525,169,710.204081632653,0.28735632183908044
Mauritius,2021-01-16,547,10,516,21,43.00314465408805,1.8281535648994516
Tanzania,2021-01-16,509,21,183,305,0.8521110255465899,4.12573673870334
